labels_key,labels_value,sku_description,cost,time
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-hadoopbam-16-7gb-750-p,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,2.81638888889
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-nioinput-8-15gb-375-p,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,0.0
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-nioinput-32-208gb-750---x,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,0.0
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-hadoopbam-4-15gb-375---x,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,5.05888888889
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-nioinput-16-7gb-750-p,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,0.0
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-disq-8-15gb-750-p,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,3.73388888889
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-hadoopbam-8-52gb-375-p,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,3.45805555556
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-nioinput-2-13gb-750-p,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,0.0
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-disq-4-26gb-375-p,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,5.70194444444
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-hadoopbam-32-30gb-375---x,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,2.4675
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-hadoopbam-8-30gb-750-p,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,3.41055555556
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-disq-8-15gb-750---x,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,3.67805555556
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-hadoopbam-4-26gb-375-p,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,0.0
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-disq-32-104gb-750---x,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,1.83416666667
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-disq-2-7gb-375---x,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,9.99472222222
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-disq-32-30gb-750-p,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,2.20805555556
